id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,mdlsport_id
122110,-17031,-11164,10246,-13429,434,-2143,17.25,17.129999160766598,72.4499969482422,9721,1,4019070,2020-03-27 06:26:59,146
122111,-4964,-1874,15415,-6972,248,5681,-8.159999847412111,18.25,78.5800018310547,9721,2,4019111,2020-03-27 06:26:59,146
122112,6935,-1449,3809,-5472,-3732,7904,-15.710000038147,17.270000457763697,98.52999877929692,9721,2,4019152,2020-03-27 06:26:59,146
122113,9590,134,8700,-2467,-4979,4784,-21.5799999237061,9.64999961853027,118.25,9721,2,4019193,2020-03-27 06:26:59,146
122114,6886,-1587,5205,4134,-1394,-943,-17.2399997711182,3.60999989509583,124.849998474121,9721,-1,4019235,2020-03-27 06:26:59,146
122115,-1127,-1437,5578,6066,-3114,1653,-4.65000009536743,-1.27999997138977,124.790000915527,9721,-1,4019277,2020-03-27 06:26:59,146
122116,1347,-2683,-336,5875,-1836,2637,10.869999885559098,-5.94000005722046,130.190002441406,9721,-1,4019316,2020-03-27 06:26:59,146
122117,6084,-2091,-1366,3977,-3376,-2590,23.9500007629395,-11.789999961853,128.520004272461,9721,-1,4019357,2020-03-27 06:26:59,146
122118,661,-4102,3701,1939,-3370,-8166,34.509998321533196,-12.25,111.37999725341801,9721,1,4019398,2020-03-27 06:26:59,146
122119,-13962,-11796,2544,-1733,222,-13112,35.3499984741211,2.14000010490417,84.9599990844727,9721,1,4019438,2020-03-27 06:26:59,146
