id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,mdlsport_id
108795,-1870,-3305,-350,9551,-2584,-1026,12.4300003051758,49.549999237060604,-70.5199966430664,8408,-2,2540833,2020-03-27 06:02:51,141
108796,-3622,-4206,-5039,6365,-2982,-4886,22.2099990844727,45.2599983215332,-83.9800033569336,8408,-2,2540874,2020-03-27 06:02:51,141
108797,-15132,-6893,-10686,-116,38,-9456,8.82999992370606,51.7599983215332,-113.199996948242,8408,1,2540915,2020-03-27 06:02:51,141
108798,-20046,-5008,1333,-10095,-334,-6908,-32.2999992370605,51.5,-146.259994506836,8408,1,2540955,2020-03-27 06:02:51,141
108799,-8402,-767,9523,-8335,-240,1387,-59.3899993896484,47.5099983215332,-150.360000610352,8408,1,2540996,2020-03-27 06:02:51,141
108800,3443,-912,8252,-5998,-2047,2383,-68.9599990844727,51.66999816894529,-141.610000610352,8408,1,2541037,2020-03-27 06:02:51,141
108801,-1122,-1530,8746,-3151,-3436,3332,-67.34999847412111,54.08000183105471,-126.66999816894501,8408,1,2541078,2020-03-27 06:02:51,141
108802,17,-3891,3522,2836,-2221,5613,-47.8600006103516,60.5699996948242,-105.51999664306601,8408,1,2541119,2020-03-27 06:02:51,141
108803,4095,-3530,458,2520,-2017,4986,-14.140000343322802,61.83000183105471,-74.5999984741211,8408,-1,2541160,2020-03-27 06:02:51,141
108804,1039,-1390,2753,1788,-3502,1912,3.08999991416931,56.6599998474121,-59.939998626709006,8408,-2,2541201,2020-03-27 06:02:51,141
