id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,mdlsport_id
117059,-13892,-5622,6099,-7184,1898,-4998,-3.91000008583069,15.479999542236301,43.66999816894529,9223,2,3230004,2020-03-27 06:14:35,144
117060,-13101,-756,11752,-9507,188,1943,-27.5499992370605,19.3299999237061,36.930000305175795,9223,2,3230045,2020-03-27 06:14:35,144
117061,2689,-1950,6748,-7629,-968,6137,-43.5699996948242,25.9500007629395,48.6599998474121,9223,2,3230086,2020-03-27 06:14:35,144
117062,4476,-1097,7705,-4884,-2201,4748,-51.369998931884794,32.1399993896484,63.2400016784668,9223,2,3230126,2020-03-27 06:14:35,144
117063,2165,-2096,11771,1169,-1555,3430,-47.880001068115206,36.439998626709,76.4000015258789,9223,-1,3230167,2020-03-27 06:14:35,144
117064,923,-3870,5364,5442,-1278,1886,-32.6300010681152,37.040000915527294,84.6500015258789,9223,-1,3230208,2020-03-27 06:14:35,144
117065,3541,-4121,128,8559,-1468,205,-11.8299999237061,35.6100006103516,89.5699996948242,9223,-1,3230249,2020-03-27 06:14:35,144
117066,-2089,-1790,1315,6616,-3446,-550,4.19999980926514,28.9300003051758,89.0699996948242,9223,-1,3230290,2020-03-27 06:14:35,144
117067,-937,-740,941,5250,-5123,-3901,16.2399997711182,18.729999542236303,81.9300003051758,9223,-1,3230331,2020-03-27 06:14:35,144
117068,-9540,-4002,-3390,1411,-3778,-7070,19.7999992370605,12.4300003051758,64.08999633789061,9223,1,3230372,2020-03-27 06:14:35,144
