id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,mdlsport_id
108552,-1103,-2542,2791,7181,-2949,-711,22.6200008392334,52.4500007629395,-93.0199966430664,8384,-1,2530894,2020-03-27 06:02:51,141
108553,-3438,-4290,-1734,8220,-3681,-3279,31.5400009155273,46.869998931884794,-106.389999389648,8384,-1,2530935,2020-03-27 06:02:51,141
108554,-9131,-6377,-11349,2386,-1402,-8252,28.530000686645497,52.7000007629395,-130.479995727539,8384,1,2530976,2020-03-27 06:02:51,141
108555,-20334,-5457,-2134,-5954,-259,-9247,-13.529999732971199,54.619998931884794,-171.899993896484,8384,1,2531017,2020-03-27 06:02:51,141
108556,-13310,-1096,5633,-10116,-1694,-3595,-50.0900001525879,47.4099998474121,167.839996337891,8384,1,2531069,2020-03-27 06:02:51,141
108557,-1359,382,9894,-8864,-4109,1842,-67.41000366210939,43.7599983215332,177.11999511718798,8384,1,2531099,2020-03-27 06:02:51,141
108558,-409,-1536,8031,-4238,-3420,3828,-69.72000122070311,47.029998779296896,-165.820007324219,8384,1,2531139,2020-03-27 06:02:51,141
108559,2307,-3217,6523,1525,-802,5912,-59.2700004577637,56.16999816894529,-149.47000122070298,8384,1,2531180,2020-03-27 06:02:51,141
108560,947,-3108,1723,3348,-2104,5403,-32.9000015258789,62.5,-126.62999725341801,8384,-1,2531221,2020-03-27 06:02:51,141
108561,581,-3192,2896,3530,-2734,3948,-2.4500000476837203,61.6500015258789,-102.05999755859399,8384,-1,2531262,2020-03-27 06:02:51,141
