id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,mdlsport_id
45248,-2398,-23146,6537,10628,3893,-467,13.640000343322802,9.68000030517578,150.539993286133,2031,1,-5704,2020-06-17 19:19:51,68
45249,-2703,-18365,6989,5442,7694,-3148,23.809999465942397,19.6800003051758,150.699996948242,2031,1,-5679,2020-06-17 19:19:51,68
45250,-4644,-21234,6042,9625,4741,3452,36.709999084472706,27.399999618530302,155.910003662109,2031,1,-5653,2020-06-17 19:19:51,68
45251,6616,-14809,-1259,7845,4845,4303,54.6500015258789,27.7000007629395,166.509994506836,2031,1,-5627,2020-06-17 19:19:51,68
45252,1470,-12624,1990,4609,3681,3298,67.1800003051758,26.4300003051758,175.61999511718798,2031,1,-5602,2020-06-17 19:19:51,68
45253,2120,-12257,1994,4170,3825,4850,76.5800018310547,22.25,-176.88000488281298,2031,1,-5576,2020-06-17 19:19:51,68
45254,4380,-7659,-2389,1844,5411,5529,84.1500015258789,15.3400001525879,-167.820007324219,2031,1,-5551,2020-06-17 19:19:51,68
45255,901,-5958,-6229,1149,4894,4968,88.30999755859379,8.02999973297119,-158.789993286133,2031,2,-5525,2020-06-17 19:19:51,68
45256,-3633,-12670,-7000,161,2187,6735,90.0999984741211,-0.46000000834465005,-153.860000610352,2031,2,-5499,2020-06-17 19:19:51,68
45257,7094,-14999,-3212,-1210,2840,10047,89.0199966430664,-14.140000343322802,-150.449996948242,2031,2,-5474,2020-06-17 19:19:51,68
45258,15634,-18833,-2798,-4558,4632,6821,81.9599990844727,-28.0900001525879,-143.009994506836,2031,2,-5448,2020-06-17 19:19:51,68
45259,10312,-24980,4703,-5098,-1035,8029,70.6500015258789,-38.9199981689453,-137.429992675781,2031,2,-5423,2020-06-17 19:19:51,68
45260,19890,-24290,-904,-3630,1048,10623,56.9500007629395,-54.880001068115206,-127.62999725341801,2031,2,-5397,2020-06-17 19:19:51,68
45261,18720,-19474,4283,-9715,5985,5178,22.739999771118196,-59.040000915527294,-101.709999084473,2031,2,-5371,2020-06-17 19:19:51,68
45262,15700,-14622,7620,-10326,6688,2389,-4.03999996185303,-51.0699996948242,-88.94000244140621,2031,2,-5346,2020-06-17 19:19:51,68
45263,10833,-14483,11825,-10019,8721,-617,-19.159999847412102,-39.4199981689453,-90.37999725341801,2031,2,-5320,2020-06-17 19:19:51,68
45264,13028,-5561,17092,-8519,10115,-2189,-28.6399993896484,-26.8899993896484,-99.8000030517578,2031,-1,-5295,2020-06-17 19:19:51,68
45265,19746,-46,15505,-5183,9175,-6225,-33.1100006103516,-18.4300003051758,-113.48999786376999,2031,-1,-5269,2020-06-17 19:19:51,68
45266,8180,-8462,19396,-3194,7175,-11184,-33.3899993896484,-16.7000007629395,-133.460006713867,2031,-1,-5244,2020-06-17 19:19:51,68
45267,-1227,-10406,22294,-645,6528,-9439,-29.7999992370605,-16.4400005340576,-153.25,2031,-2,-5217,2020-06-17 19:19:51,68
45268,1954,-8597,10134,2994,6019,-8782,-22.989999771118196,-13.140000343322802,-170.229995727539,2031,-2,-5192,2020-06-17 19:19:51,68
45269,-3980,-16065,16745,6788,2509,-10254,-12.710000038147,-11.4499998092651,172.889999389648,2031,-2,-5167,2020-06-17 19:19:51,68
45270,-15317,-21055,16859,7410,3947,-6747,-0.519999980926514,-7.71999979019165,159.22000122070298,2031,-2,-5141,2020-06-17 19:19:51,68
45271,-8640,-21997,6108,10219,4783,-1382,12.25,0.9700000286102299,155.169998168945,2031,-2,-5115,2020-06-17 19:19:51,68
45272,-4883,-19172,793,9786,2322,-233,26.9500007629395,5.53000020980835,156.039993286133,2031,-2,-5090,2020-06-17 19:19:51,68
45273,-1028,-15719,2568,9215,3271,-665,40.0,10.4700002670288,157.910003662109,2031,-2,-5062,2020-06-17 19:19:51,68
