id,accelerationx,accelerationy,accelerationz,angularvelocityx,angularvelocityy,angularvelocityz,pitch,roll,yaw,mdlcircle_id,hallsensor,timestamp,starttime,mdlsport_id
82048,2562,-5571,-513,823,567,3683,17.8999996185303,0.870000004768372,-70.129997253418,6895,1,-14461,2020-06-16 10:36:11,58
82049,4838,-4215,-616,202,-347,3252,18.4699993133545,-1.25,-64.97000122070311,6895,1,-14435,2020-06-16 10:36:11,58
82050,4461,-4899,-919,-1391,-97,2809,17.0599994659424,-3.2100000381469704,-60.779998779296896,6895,1,-14410,2020-06-16 10:36:11,58
82051,4915,-6934,854,-3296,-830,2489,12.5900001525879,-5.269999980926509,-56.91999816894529,6895,1,-14384,2020-06-16 10:36:11,58
82052,6286,-8392,5733,-4720,-1375,2539,5.01000022888184,-8.090000152587889,-53.439998626709006,6895,1,-14359,2020-06-16 10:36:11,58
82053,8019,-8799,8603,-5211,-141,1488,-3.74000000953674,-9.85999965667725,-50.1800003051758,6895,-1,-14333,2020-06-16 10:36:11,58
82054,8454,-7614,7508,-5916,2396,-517,-12.8100004196167,-7.92999982833862,-49.7299995422363,6895,-1,-14308,2020-06-16 10:36:11,58
82055,3341,-3554,8152,-5559,431,-1201,-21.7099990844727,-6.26999998092651,-52.630001068115206,6895,-1,-14282,2020-06-16 10:36:11,58
82056,8190,1231,10450,-4587,-434,-646,-28.989999771118196,-7.73000001907349,-53.0,6895,-1,-14256,2020-06-16 10:36:11,58
82057,5756,1688,11631,-3742,2008,-3284,-34.310001373291,-8.26000022888184,-57.2299995422363,6895,-1,-14228,2020-06-16 10:36:11,58
82058,4701,3057,11927,-2431,222,-3315,-37.310001373291,-10.4499998092651,-62.2000007629395,6895,-1,-14205,2020-06-16 10:36:11,58
82059,4892,3920,12292,-1237,743,-3614,-38.3600006103516,-13.229999542236301,-67.0400009155273,6895,-1,-14179,2020-06-16 10:36:11,58
82060,2181,3335,11164,41,1196,-4747,-36.8499984741211,-16.2199993133545,-73.5199966430664,6895,-2,-14154,2020-06-16 10:36:11,58
82061,-2493,-136,9477,1495,2234,-5592,-32.220001220703104,-18.479999542236303,-82.4300003051758,6895,-2,-14128,2020-06-16 10:36:11,58
82062,-4125,-2744,10239,1994,2189,-4601,-26.2000007629395,-19.0400009155273,-91.3499984741211,6895,-2,-14103,2020-06-16 10:36:11,58
82063,-7439,-3669,7871,3235,3301,-3096,-19.5699996948242,-16.8199996948242,-98.5500030517578,6895,-2,-14077,2020-06-16 10:36:11,58
82064,-5867,-4761,5382,3803,3613,-1463,-13.0,-12.029999732971199,-102.930000305176,6895,-2,-14052,2020-06-16 10:36:11,58
82065,-7529,-6334,6221,4439,4446,-1153,-6.650000095367429,-6.050000190734861,-105.699996948242,6895,-2,-14026,2020-06-16 10:36:11,58
82066,-3890,-8223,-160,5325,1659,2257,0.6899999976158139,-1.39999997615814,-104.319999694824,6895,-2,-14000,2020-06-16 10:36:11,58
82067,-12390,-10171,1546,3563,3440,2197,6.610000133514401,2.3499999046325697,-101.610000610352,6895,-2,-13975,2020-06-16 10:36:11,58
82068,6155,-4230,31,3880,2089,2973,12.9099998474121,5.01000022888184,-94.9199981689453,6895,-2,-13949,2020-06-16 10:36:11,58
82069,-3073,-7228,-1613,3094,2584,3474,18.5100002288818,8.76000022888184,-90.51000213623051,6895,-2,-13924,2020-06-16 10:36:11,58
