"id","accelerationx","accelerationy","accelerationz","angularvelocityx","angularvelocityy","angularvelocityz","pitch","roll","yaw","mdlcircle_id","hallsensor","timestamp","starttime","mdlsport_id"
"77203","-1186","-13533","452","6915","1700","8004","41.5099983215332","1.71000003814697","-101.180000305176","6722","1","31780","2019-01-01 08:00:31","51"
"77204","3532","-11680","-3363","4479","3022","7283","49.2200012207031","-4.34000015258789","-90.3000030517578","6722","1","31806","2019-01-01 08:00:31","51"
"77205","2147","-6698","-8159","465","4211","2714","51.5800018310547","-7.03000020980835","-80.8099975585938","6722","1","31832","2019-01-01 08:00:31","51"
"77206","6985","-7028","-4383","-991","1697","5864","48.8800010681152","-10.0900001525879","-72.2799987792969","6722","1","31857","2019-01-01 08:00:31","51"
"77207","6883","-5368","-1502","-1290","889","5437","45.2900009155273","-15.6899995803833","-65.2799987792969","6722","1","31883","2019-01-01 08:00:31","51"
"77208","9433","-2910","-2891","-1810","1249","3381","41.060001373291","-19.5900001525879","-59.0999984741211","6722","1","31908","2019-01-01 08:00:31","51"
"77209","-2366","294","-3373","-1103","1145","110","37.8600006103516","-19.0699996948242","-56.7000007629395","6722","1","31934","2019-01-01 08:00:31","51"
"77210","5054","250","2219","-1739","-157","3835","32.7900009155273","-21.7900009155273","-52.0200004577637","6722","1","31960","2019-01-01 08:00:31","51"
"77211","5308","1533","871","-731","763","1377","29.7800006866455","-23.7800006866455","-48.2000007629395","6722","1","31985","2019-01-01 08:00:31","51"
"77212","2527","457","1317","-2418","1383","1425","25.6599998474121","-23.3899993896484","-45.310001373291","6722","2","32011","2019-01-01 08:00:31","51"
"77213","4010","1129","3478","-2436","1680","1368","20.25","-22.1800003051758","-41.9300003051758","6722","2","32036","2019-01-01 08:00:31","51"
"77214","3669","977","4803","-2539","638","1467","15.5699996948242","-21.4699993133545","-39.2599983215332","6722","2","32062","2019-01-01 08:00:31","51"
"77215","4493","1861","6198","-2652","87","1642","10.9499998092651","-21.8199996948242","-36.6100006103516","6722","2","32088","2019-01-01 08:00:31","51"
"77216","5172","2463","9049","-2091","720","1878","6.38000011444092","-21.6000003814697","-33.5900001525879","6722","2","32113","2019-01-01 08:00:31","51"
"77217","8051","1713","8309","-2221","706","1150","2.44000005722046","-20.7199993133545","-31.0100002288818","6722","2","32139","2019-01-01 08:00:31","51"
"77218","6791","-1599","9901","-2131","-579","742","-1.25","-21.0499992370605","-29.7199993133545","6722","-1","32164","2019-01-01 08:00:31","51"
"77219","5940","-5775","7773","-2871","481","721","-5.48000001907349","-21.6000003814697","-28.1200008392334","6722","-1","32190","2019-01-01 08:00:31","51"
"77220","3525","-4210","11011","-4837","2087","108","-12.5900001525879","-19.1700000762939","-27.6299991607666","6722","-1","32216","2019-01-01 08:00:31","51"
