"id","accelerationx","accelerationy","accelerationz","angularvelocityx","angularvelocityy","angularvelocityz","pitch","roll","yaw","mdlcircle_id","hallsensor","timestamp","starttime","mdlsport_id"
"249286","3055","-7561","1823","-1815","2863","7363","35.7599983215332","29.8400001525879","-169.509994506836","19093","-1","7669598","2020-03-27 10:06:39","254"
"249287","6270","-5586","2590","1662","623","7595","42.9799995422363","20.5599994659424","-152.539993286133","19093","-2","7669639","2020-03-27 10:06:39","254"
"249288","13751","-2521","3872","854","-793","8008","47.9300003051758","3.0699999332428","-137.520004272461","19093","-2","7669680","2020-03-27 10:06:39","254"
"249289","11282","3988","6468","-1449","552","2066","45.8899993896484","-6.1399998664856","-129.419998168945","19093","-2","7669721","2020-03-27 10:06:39","254"
"249290","9426","-871","7855","-2670","-410","3393","39.4300003051758","-11.0799999237061","-124.029998779297","19093","-2","7669762","2020-03-27 10:06:39","254"
"249291","12716","-1828","7159","-3554","-2254","4829","28.75","-21.2800006866455","-115.790000915527","19093","-2","7669803","2020-03-27 10:06:39","254"
"249292","10978","3678","5824","-7206","-1065","3535","10.9700002670288","-29.9400005340576","-106.589996337891","19093","1","7669844","2020-03-27 10:06:39","254"
"249293","5334","7072","10199","-5842","-872","-1349","-7.92000007629395","-32.4900016784668","-104.25","19093","1","7669885","2020-03-27 10:06:39","254"
"249294","3208","6311","5678","-4147","-288","-4114","-12.5100002288818","-36.1699981689453","-113.169998168945","19093","1","7669926","2020-03-27 10:06:39","254"
"249295","-1708","2504","8935","-1490","-944","-7377","-7.28999996185303","-40.189998626709","-131.880004882813","19093","1","7669967","2020-03-27 10:06:39","254"
"249296","-7228","-2602","1026","-113","2658","-8374","7.09999990463257","-36.5","-157.759994506836","19093","2","7670008","2020-03-27 10:06:39","254"
"249297","-10188","-4136","8153","3582","3343","-1158","16.1299991607666","-26.3199996948242","-168.899993896484","19093","-1","7670049","2020-03-27 10:06:39","254"
"249298","-6974","-6526","4200","3698","4143","3088","20.6000003814697","-14.6800003051758","-162.800003051758","19093","-1","7670090","2020-03-27 10:06:39","254"
"249299","2259","-5074","-8218","3938","885","5253","28.4899997711182","-16.6200008392334","-147.960006713867","19093","-1","7670131","2020-03-27 10:06:39","254"
"249300","11629","-8223","-930","-1819","-2228","8294","23.6200008392334","-27.0100002288818","-131.679992675781","19093","-2","7670172","2020-03-27 10:06:39","254"
"249301","26069","-4195","12574","-5427","-1298","3927","3.76999998092651","-39.5400009155273","-114.51000213623","19093","-2","7670213","2020-03-27 10:06:39","254"
"249302","6913","3664","10274","-3664","62","-1872","-5.57000017166138","-41.7900009155273","-117.76000213623","19093","-2","7670254","2020-03-27 10:06:39","254"
"249303","4405","6506","2231","-2848","-46","-2540","-8.88000011444092","-41.2400016784668","-127.110000610352","19093","1","7670295","2020-03-27 10:06:39","254"
"249304","960","2705","6762","-3217","1085","-6863","-4.19000005722046","-41.060001373291","-145.300003051758","19094","1","7670336","2020-03-27 10:06:39","254"
"249305","-6822","-2968","12005","955","2184","-6919","7.69999980926514","-35.9799995422363","-169.160003662109","19094","1","7670377","2020-03-27 10:06:39","254"
"249306","-7185","-5577","12613","2586","4934","501","15.7200002670288","-23.5900001525879","-174.660003662109","19094","2","7670418","2020-03-27 10:06:39","254"
"249307","966","-8905","-4360","7475","2574","6893","24.6200008392334","-18","-161.449996948242","19094","-1","7670459","2020-03-27 10:06:39","254"
"249308","10724","-6782","-5697","3650","1264","7926","28.9599990844727","-19.1299991607666","-144.199996948242","19094","-1","7670500","2020-03-27 10:06:39","254"
"249309","15431","-16633","2005","-3786","-2649","10416","17.1200008392334","-31.7000007629395","-122","19094","-2","7670541","2020-03-27 10:06:39","254"
"249310","22224","-4341","13730","-7822","9","4407","-17.6700000762939","-35.4700012207031","-94.3199996948242","19094","-2","7670582","2020-03-27 10:06:39","254"
"249311","10849","3041","-766","-2942","-48","-2231","-27.2199993133545","-37.8400001525879","-94.25","19094","-2","7670623","2020-03-27 10:06:39","254"
"249312","8072","3738","6158","-4596","942","-5746","-29.4400005340576","-41.2099990844727","-106.550003051758","19094","1","7670664","2020-03-27 10:06:39","254"
"249313","-4679","-928","10242","-1114","-81","-8616","-17.2600002288818","-49.0699996948242","-131.770004272461","19094","1","7670705","2020-03-27 10:06:39","254"
"249314","-14870","-5304","5542","3059","3878","-7072","6.3600001335144","-41.5900001525879","-162.020004272461","19095","2","7670746","2020-03-27 10:06:39","254"
"249315","-2004","-4235","615","4465","3989","-168","18.7600002288818","-30.1000003814697","-167.160003662109","19095","2","7670787","2020-03-27 10:06:39","254"
"249316","-11627","-8914","-288","4612","4786","3239","26.25","-20.4500007629395","-160.419998168945","19095","2","7670828","2020-03-27 10:06:39","254"
"249317","7085","-7722","-4762","1386","293","8251","29.8500003814697","-25.3299999237061","-143.710006713867","19095","2","7670869","2020-03-27 10:06:39","254"
"249318","21064","-3072","6341","-3413","-795","6994","14.0100002288818","-39.189998626709","-122.339996337891","19095","-1","7670910","2020-03-27 10:06:39","254"
"249319","13459","3040","4256","-3343","-1742","-386","-1.17999994754791","-43.8699989318848","-113.26000213623","19095","-1","7670951","2020-03-27 10:06:39","254"
"249320","2618","-635","-1544","-7058","-53","-1651","-9.22999954223633","-46.5200004577637","-120.620002746582","19095","-1","7670992","2020-03-27 10:06:39","254"
"249321","-47","1920","15700","-4796","93","-7951","-12.4300003051758","-46.8499984741211","-141.570007324219","19095","1","7671033","2020-03-27 10:06:39","254"
"249322","-7714","-3177","12335","1994","3133","-6482","4.5","-43.8800010681152","-166.929992675781","19095","1","7671074","2020-03-27 10:06:39","254"
"249323","-6091","-5921","4605","3912","4628","-1499","16.8500003814697","-31.6100006103516","-174.740005493164","19095","1","7671115","2020-03-27 10:06:39","254"
"249324","18563","-1973","-9305","3724","3645","1757","25.4899997711182","-23.7399997711182","-167.240005493164","19096","-1","7671156","2020-03-27 10:06:39","254"
