"id","accelerationx","accelerationy","accelerationz","angularvelocityx","angularvelocityy","angularvelocityz","pitch","roll","yaw","mdlcircle_id","hallsensor","timestamp","starttime","mdlsport_id"
"230271","9368","-18152","9823","-3594","4027","-12788","-99.3199996948242","-41.7099990844727","-154.960006713867","17483","1","7011077","2020-03-27 09:55:56","245"
"230272","3466","-23287","8890","-3131","9216","-14755","-74.8300018310547","-76.0199966430664","170.270004272461","17483","1","7011118","2020-03-27 09:55:56","245"
"230273","-1661","-19135","8464","1845","11645","-10153","22.7999992370605","-53.9300003051758","65.4300003051758","17483","1","7011159","2020-03-27 09:55:56","245"
"230274","744","-16667","2759","6544","6402","-4085","36.9500007629395","-29.1900005340576","61.6500015258789","17483","1","7011200","2020-03-27 09:55:56","245"
"230275","-3111","-13936","-323","3227","5808","293","44.9000015258789","-15.6400003433228","69.0400009155273","17483","-1","7011241","2020-03-27 09:55:56","245"
"230276","-1313","-13022","-2939","2132","3834","3651","48.0699996948242","-12.3400001525879","81.0699996948242","17483","-1","7011282","2020-03-27 09:55:56","245"
"230277","4625","-10845","-1963","2198","2662","6400","48.7200012207031","-18.2999992370605","96.2799987792969","17483","-1","7011323","2020-03-27 09:55:56","245"
"230278","5192","-6577","-3932","2530","1599","5797","47.689998626709","-26.2299995422363","111.870002746582","17483","-1","7011364","2020-03-27 09:55:56","245"
"230279","5084","-5120","-7004","364","1815","7362","42.5900001525879","-37.7599983215332","129.919998168945","17483","-1","7011405","2020-03-27 09:55:56","245"
"230280","14506","-1066","1619","-1962","2151","3883","26.0100002288818","-41.689998626709","149.389999389648","17483","-1","7011446","2020-03-27 09:55:56","245"
"230281","3424","933","-1630","-674","-1528","5512","18.9799995422363","-47.9799995422363","158.070007324219","17483","-1","7011487","2020-03-27 09:55:56","245"
"230282","17906","-295","13288","-4706","1043","3798","-4.23999977111816","-47.1199989318848","176.440002441406","17483","-1","7011528","2020-03-27 09:55:56","245"
"230283","10469","-2128","9437","-1601","-2666","5892","-22.3799991607666","-51.4700012207031","-167.139999389648","17483","-1","7011569","2020-03-27 09:55:56","245"
"230284","17550","-7332","-430","-3150","-5568","8760","-53.9000015258789","-49.0900001525879","-131.449996948242","17483","1","7011610","2020-03-27 09:55:56","245"
"230285","17515","2247","10341","-10566","1171","3068","-83.5699996948242","-38.9199981689453","-117.230003356934","17483","1","7011651","2020-03-27 09:55:56","245"
"230286","-2867","142","7957","-6440","2860","-4992","-97.3300018310547","-46.1699981689453","-127.050003051758","17483","1","7011692","2020-03-27 09:55:56","245"
