"id","accelerationx","accelerationy","accelerationz","angularvelocityx","angularvelocityy","angularvelocityz","pitch","roll","yaw","mdlcircle_id","hallsensor","timestamp","starttime","mdlsport_id"
"39897","-8565","-13472","-452","6530","3695","3578","15.210000038147","32.7700004577637","18.4799995422363","1808","8","30702","2020-06-17 17:04:49","62"
"39898","-1637","-11857","595","4138","3757","4371","27.4099998474121","35.7599983215332","27.6900005340576","1808","8","30728","2020-06-17 17:04:49","62"
"39899","-1025","-9165","2481","2615","4281","3452","37.5800018310547","38.3600006103516","37.5900001525879","1808","8","30753","2020-06-17 17:04:49","62"
"39900","7873","-6240","4103","2518","4117","2772","47.0400009155273","39.6500015258789","47.3199996948242","1808","-1","30779","2020-06-17 17:04:49","62"
"39901","-82","-6314","244","808","3587","2788","55.1199989318848","40.9700012207031","56.1500015258789","1808","-1","30805","2020-06-17 17:04:49","62"
"39902","-602","-6121","1715","1038","2444","4662","61.8400001525879","38.5999984741211","64.9100036621094","1808","-1","30830","2020-06-17 17:04:49","62"
"39903","4645","-5054","3621","2094","1459","4864","67.9899978637695","32.8800010681152","71.6699981689453","1808","-1","30856","2020-06-17 17:04:49","62"
"39904","2718","-3843","-2900","3224","1715","3277","75.0999984741211","28.1299991607666","76.5599975585937","1808","-1","30881","2020-06-17 17:04:49","62"
"39905","980","-4085","-3255","250","1338","3674","79.1500015258789","23.6200008392334","80.3899993896484","1808","-1","30907","2020-06-17 17:04:49","62"
"39906","4603","-2519","-129","-772","1589","3246","79.8499984741211","18.6800003051758","83.7900009155274","1808","-1","30932","2020-06-17 17:04:49","62"
"39907","433","-1073","-853","-704","1637","1950","79.6600036621094","15.4399995803833","86.9800033569336","1808","-1","30958","2020-06-17 17:04:49","62"
"39908","-733","-121","3361","-760","1226","2754","78.7399978637695","11.9399995803833","89.6999969482422","1808","-2","30984","2020-06-17 17:04:49","62"
"39909","-1584","-232","2236","525","653","4855","78.7600021362305","6.34000015258789","92.3099975585938","1808","-2","31009","2020-06-17 17:04:49","62"
"39910","5170","-2650","-1998","-2871","1830","4560","77.3199996948242","-0.990000009536743","95.2600021362305","1808","-2","31035","2020-06-17 17:04:49","62"
"39911","5667","-1668","3391","-4199","3263","1843","70.9300003051758","-4.5","100.779998779297","1808","-2","31060","2020-06-17 17:04:49","62"
"39912","575","168","2985","-3312","1903","1662","64.6800003051758","-5.19999980926514","105.389999389648","1808","-3","31086","2020-06-17 17:04:49","62"
"39913","1055","-465","2192","-3468","1119","4711","59.1300010681152","-8.96000003814697","109.569999694824","1808","-3","31111","2020-06-17 17:04:49","62"
"39914","3692","-3446","6295","-3914","583","7162","51.4300003051758","-15.8999996185303","116.410003662109","1808","-3","31137","2020-06-17 17:04:49","62"
"39915","15618","-6848","7780","-3384","-1016","6383","42.5099983215332","-25.3500003814697","124.089996337891","1808","-3","31163","2020-06-17 17:04:49","62"
"39916","11093","-10731","5985","-3989","2300","3316","33.4500007629395","-28.8600006103516","130.860000610352","1808","-3","31188","2020-06-17 17:04:49","62"
"39917","7551","-14400","1886","-7675","5958","-221","21.0699996948242","-24.4300003051758","136.610000610352","1808","-3","31214","2020-06-17 17:04:49","62"
"39918","7002","-16324","10968","-11887","3255","-817","3.79999995231628","-17.1299991607666","137.75","1808","-3","31239","2020-06-17 17:04:49","62"
"39919","9458","-5426","15102","-8733","2203","-1119","-12.6300001144409","-14.9200000762939","136.529998779297","1808","-3","31265","2020-06-17 17:04:49","62"
"39920","5030","-3348","6137","-6439","6586","-3613","-21.9599990844727","-8.93000030517578","130.100006103516","1808","-3","31290","2020-06-17 17:04:49","62"
"39921","5992","-6042","6049","-6349","2701","-3044","-30.8700008392334","-4.98999977111816","122.339996337891","1808","-3","31316","2020-06-17 17:04:49","62"
"39922","6052","-4888","11265","-7184","561","-4184","-40.8400001525879","-7.34999990463257","117.349998474121","1808","-3","31341","2020-06-17 17:04:49","62"
"39923","11274","-7544","21316","-6044","3052","-6491","-49.9799995422363","-11.1300001144409","109.769996643066","1808","-3","31367","2020-06-17 17:04:49","62"
"39924","2127","-4054","15564","-1936","7039","-9742","-50.4099998474121","-16.3700008392334","93.4499969482422","1808","1","31393","2020-06-17 17:04:49","62"
"39925","-8821","-5605","9182","284","7776","-9980","-44.5699996948242","-19.6900005340576","73.4199981689453","1808","1","31418","2020-06-17 17:04:49","62"
